"p_id","p_url","p_name","p_status","p_brand","p_system","p_addtime","jd_price","p_weight","p_network","p_color","p_CPU","p_screenSize","p_place","p_special","p_tags","p_comment"
1057740,"http://item.jd.com/1057740.html","苹果iPhone 5s","1","苹果（Apple）","iOS","2014-01-26 09:06:50",5098,400,"联通3G（WCDMA）,移动2G/联通2G（GSM）,移动3G（TD-SCDMA）,移动4G（TD-LTE ）","灰色","","4.0-3.1英寸","中国大陆","拍照神器","系统流畅(108)
外观漂亮(88)
反应快(69)
功能齐全(66)
照相不错(64)
分辨率高(60)
通话质量好(55)
信号稳定(38)
性价比高(32)
软件也不错(32)","全部评价(388)
好评(372)
中评(10)
差评(6)
有晒单(35)"
1040388,"http://item.jd.com/1040388.html","三星G3818","1","三星（SAMSUNG）","Android","2014-01-09 17:30:30",1399,270,"移动2G/联通2G（GSM）,移动3G（TD-SCDMA）","白色","","4.9-4.1英寸","中国大陆","","外观漂亮(262)
性价比高(241)
功能齐全(186)
系统流畅(179)
屏幕大(141)
通话质量好(140)
信号稳定(128)
反应快(120)
照相不错(110)
分辨率高(102)","全部评价(1142)
好评(1050)
中评(62)
差评(30)
有晒单(49)"
738388,"http://item.jd.com/738388.html","三星N7100","1","三星（SAMSUNG）","Android","2013-02-26 15:52:04",2999,410,"联通3G（WCDMA）,移动2G/联通2G（GSM）","白色","","5.5-5.0英寸","中国大陆","","屏幕大(2581)
外观漂亮(2117)
系统流畅(1685)
功能齐全(1599)
反应快(1438)
性价比高(1320)
照相不错(1276)
分辨率高(1238)
通话质量好(1025)","全部评价(16995)
好评(16178)
中评(485)
差评(332)
有晒单(543)"
956079,"http://item.jd.com/956079.html","华为P6","1","华为（HUAWEI）","Android","2013-08-14 09:33:44",1899,404,"移动2G/联通2G（GSM）,移动3G（TD-SCDMA）","粉色","四核CPU","4.9-4.1英寸","中国大陆","美颜自拍","外观漂亮(871)
支持国产机(726)
照相不错(539)
性价比高(507)
系统流畅(462)
分辨率高(411)
功能齐全(398)
屏幕大(396)
反应快(370)
后盖很漂亮(308)","全部评价(3091)
好评(2898)
中评(120)
差评(73)
有晒单(156)"
958394,"http://item.jd.com/958394.html","联想A850","1","联想","Android","2013-09-22 14:57:09",899,420,"联通3G（WCDMA）,双卡,移动2G/联通2G（GSM）","白色","四核CPU","5.5-5.0英寸","中国大陆","双卡机","屏幕大(2709)
支持国产机(2285)
性价比高(2114)
外观漂亮(1973)
系统流畅(1456)
功能齐全(1385)
反应快(1116)
通话质量好(927)
字体大(791)
信号稳定(737)","全部评价(10317)
好评(9624)
中评(455)
差评(238)
有晒单(475)"
816450,"http://item.jd.com/816450.html","三星S7572","1","三星（SAMSUNG）","Android","2013-03-07 18:54:34",699,276,"联通3G（WCDMA）,双卡,移动2G/联通2G（GSM）","白色","","4.0-3.1英寸","中国大陆","","性价比高(3936)
外观漂亮(3429)
功能齐全(2533)
系统流畅(2238)
通话质量好(2107)
信号稳定(1872)
反应快(1567)
音质好(1361)
屏幕大(1268)
分辨率高(1200)","全部评价(20393)
好评(18790)
中评(1151)
差评(452)
有晒单(597)"
855566,"http://item.jd.com/855566.html","中兴U930HD","1","中兴（ZTE）","Android","2013-04-09 10:13:49",599,260,"移动2G/联通2G（GSM）,移动3G（TD-SCDMA）","白色","","4.9-4.1英寸","中国大陆","","支持国产机(3106)
性价比高(2784)
外观漂亮(2456)
分辨率高(1872)
屏幕大(1828)
功能齐全(1618)
系统流畅(1318)
照相不错(1257)
比较一般(1021)","全部评价(15778)
好评(13229)
中评(1713)
差评(836)
有晒单(587)"
932166,"http://item.jd.com/932166.html","三星Zoom","1","三星（SAMSUNG）","Android","2013-07-19 17:49:51",1699,442,"联通3G（WCDMA）,移动2G/联通2G（GSM）","白色","","4.9-4.1英寸","中国大陆","拍照神器,支持NFC","照相不错(584)
性价比高(348)
功能齐全(296)
系统流畅(273)
分辨率高(269)
外观漂亮(252)
反应快(211)
通话质量好(197)
音质好(175)
信号稳定(166)","全部评价(2011)
好评(1806)
中评(118)
差评(87)
有晒单(175)"
893656,"http://item.jd.com/893656.html","诺基亚925","1","诺基亚（NOKIA）","WindowsPhone","2013-06-17 08:51:48",2099,354,"联通3G（WCDMA）,移动2G/联通2G（GSM）","白色","双核CPU","4.9-4.1英寸","中国大陆","拍照神器","系统流畅(1374)
外观漂亮(1359)
照相不错(1318)
反应快(1056)
性价比高(828)
分辨率高(798)
屏幕大(728)
通话质量好(614)
功能齐全(516)
后盖很漂亮(474)","全部评价(5043)
好评(4514)
中评(350)
差评(179)
有晒单(246)"
862538,"http://item.jd.com/862538.html","三星I9508","1","三星（SAMSUNG）","Android","2013-04-26 17:18:15",3399,348,"移动2G/联通2G（GSM）,移动3G（TD-SCDMA）","黑色","四核CPU","5.5-5.0英寸","中国大陆","1080P全高清屏","外观漂亮(1202)
屏幕大(1078)
系统流畅(1071)
功能齐全(1047)
分辨率高(1021)
照相不错(953)
反应快(891)
通话质量好(656)
性价比高(638)
音质好(526)","全部评价(6244)
好评(5830)
中评(260)
差评(154)
有晒单(170)"
1026321,"http://item.jd.com/1026321.html","华为G730-T00","1","华为（HUAWEI）","Android","2014-01-22 11:26:47",1099,390,"移动2G/联通2G（GSM）,移动3G（TD-SCDMA）","白色","","5.5-5.0英寸","中国大陆","","屏幕大(277)
支持国产机(251)
外观漂亮(218)
性价比高(203)
系统流畅(165)
功能齐全(141)
反应快(129)
通话质量好(92)
字体大(83)
信号稳定(81)","全部评价(920)
好评(865)
中评(45)
差评(10)
有晒单(47)"
975034,"http://item.jd.com/975034.html","三星G3502U","1","三星（SAMSUNG）","Android","2013-10-15 15:44:27",1028,252,"联通3G（WCDMA）,移动2G/联通2G（GSM）","白色","","4.9-4.1英寸","中国大陆","","外观漂亮(972)
性价比高(824)
功能齐全(573)
屏幕大(524)
通话质量好(503)
系统流畅(478)
照相不错(432)
信号稳定(413)
音质好(332)
分辨率高(317)","全部评价(4467)
好评(4045)
中评(315)
差评(107)
有晒单(140)"
970602,"http://item.jd.com/970602.html","LGG2（D802）","1","LG","Android","2013-09-23 10:29:22",3299,382,"联通3G（WCDMA）,移动2G/联通2G（GSM）","白色","","5.5-5.0英寸","中国大陆","1080P全高清屏,拍照神器,支持NFC","外观漂亮(1432)
分辨率高(1337)
屏幕大(1302)
系统流畅(1257)
反应快(1123)
照相不错(967)
功能齐全(960)
性价比高(956)
电池耐用(823)
待机时间长(721)","全部评价(7327)
好评(6946)
中评(221)
差评(160)
有晒单(710)"
937680,"http://item.jd.com/937680.html","三星I959","1","三星（SAMSUNG）","Android","2013-07-30 19:12:56",3488,358,"电信2G（CDMA）,电信3G（CDMA2000）,双卡,双模（电信＋移动/联通2G）,移动2G/联通2G（GSM）","蓝色","","5.5-5.0英寸","中国大陆","1080P全高清屏,拍照神器,支持NFC","外观漂亮(146)
分辨率高(138)
系统流畅(128)
照相不错(122)
反应快(121)
功能齐全(115)
屏幕大(112)
信号稳定(75)
音质好(70)
通话质量好(69)","全部评价(655)
好评(599)
中评(30)
差评(26)
有晒单(41)"
1058924,"http://item.jd.com/1058924.html","酷派5951","1","酷派（Coolpad）","","2014-01-28 16:38:56",1290,370,"电信2G（CDMA）,电信3G（CDMA2000）,双模（电信＋移动/联通2G）","","","5.5-5.0英寸","中国大陆","","屏幕大(410)
支持国产机(375)
外观漂亮(342)
性价比高(271)
功能齐全(207)
分辨率高(205)
系统流畅(183)
信号稳定(180)
通话质量好(162)
照相不错(159)","全部评价(1338)
好评(1213)
中评(91)
差评(34)
有晒单(359)"
961880,"http://item.jd.com/961880.html","华为Y511","1","华为（HUAWEI）","Android","2013-10-21 14:20:20",499,306,"移动2G/联通2G（GSM）,移动3G（TD-SCDMA）","白色","","4.9-4.1英寸","中国大陆","","支持国产机(1190)
外观漂亮(922)
屏幕大(784)
功能齐全(633)
系统流畅(550)
通话质量好(464)
信号稳定(442)
反应快(361)
电池耐用(300)
字体大(275)","全部评价(4955)
好评(4529)
中评(316)
差评(110)
有晒单(186)"
978343,"http://item.jd.com/978343.html","三星I9128i","1","三星（SAMSUNG）","Android","2013-09-22 09:11:06",1699,300,"移动2G/联通2G（GSM）,移动3G（TD-SCDMA）","白色","双核CPU","5.5-5.0英寸","中国大陆","3G视频通话,单卡机,拍照神器","外观漂亮(532)
性价比高(408)
功能齐全(344)
照相不错(327)
通话质量好(273)
系统流畅(246)
字体大(243)
信号稳定(197)
分辨率高(192)
反应快(191)","全部评价(2513)
好评(2183)
中评(204)
差评(126)
有晒单(74)"
841637,"http://item.jd.com/841637.html","索尼L35h","1","索尼（SONY）","Android","2013-09-11 11:45:45",2298,365,"联通3G（WCDMA）,移动2G/联通2G（GSM）","白色","","5.5-5.0英寸","中国大陆","1080P全高清屏,拍照神器,支持NFC","外观漂亮(818)
屏幕大(787)
分辨率高(707)
系统流畅(681)
照相不错(679)
性价比高(524)
音质好(503)
反应快(501)
功能齐全(469)
通话质量好(269)","全部评价(3341)
好评(3045)
中评(202)
差评(94)
有晒单(204)"
864424,"http://item.jd.com/864424.html","HTC802d","1","HTC","Android","2013-06-24 11:07:28",2999,364,"电信3G（CDMA2000）,双卡,双模（电信＋移动/联通2G）,移动2G/联通2G（GSM）","黑色","","4.9-4.1英寸","中国大陆","1080P全高清屏","外观漂亮(342)
系统流畅(302)
分辨率高(293)
音质好(236)
反应快(207)
功能齐全(201)
性价比高(188)
屏幕大(186)
通话质量好(182)
信号稳定(166)","全部评价(1425)
好评(1258)
中评(104)
差评(63)
有晒单(46)"
949622,"http://item.jd.com/949622.html","魅族MX2","1","魅族（MEIZU）","Android","2014-01-13 14:58:09",1599,414,"联通3G（WCDMA）,移动2G/联通2G（GSM）","白色","四核CPU","4.9-4.1英寸","中国大陆","拍照神器","外观漂亮(1419)
支持国产机(1172)
性价比高(1086)
系统流畅(1003)
分辨率高(866)
反应快(730)
功能齐全(706)
照相不错(583)
音质好(574)
屏幕大(541)","全部评价(7505)
好评(6855)
中评(390)
差评(260)
有晒单(398)"
841636,"http://item.jd.com/841636.html","索尼L35h","1","索尼（SONY）","Android","2013-09-11 11:45:56",2298,360,"联通3G（WCDMA）,移动2G/联通2G（GSM）","黑色","","5.5-5.0英寸","中国大陆","1080P全高清屏,拍照神器,支持NFC","屏幕大(409)
分辨率高(396)
照相不错(382)
系统流畅(370)
外观漂亮(366)
性价比高(280)
音质好(275)
功能齐全(258)
反应快(253)
通话质量好(182)","全部评价(2053)
好评(1831)
中评(144)
差评(78)
有晒单(111)"
755376,"http://item.jd.com/755376.html","华为G5000","1","华为（HUAWEI）","其它","2013-09-03 10:35:38",299,266,"移动2G/联通2G（GSM）","黑色","单核1GHz以下CPU","2.0英寸以下","中国大陆","单卡机,老人手机,直板键盘","字体大(4869)
支持国产机(3993)
铃声大(3842)
性价比高(2922)
待机时间长(2768)
通话质量好(2584)
电池耐用(2446)
信号稳定(1909)
功能齐全(1897)","全部评价(24956)
好评(23643)
中评(961)
差评(352)
有晒单(380)"
1013053,"http://item.jd.com/1013053.html","三星G3812","1","三星（SAMSUNG）","","2013-12-10 17:43:46",1388,286,"联通3G（WCDMA）,双卡,移动2G/联通2G（GSM）","白色","","4.9-4.1英寸","中国大陆","","外观漂亮(295)
性价比高(247)
功能齐全(190)
系统流畅(188)
屏幕大(154)
反应快(147)
通话质量好(129)
分辨率高(118)
音质好(115)
信号稳定(108)","全部评价(1220)
好评(1111)
中评(75)
差评(34)
有晒单(55)"
943972,"http://item.jd.com/943972.html","三星P709","1","三星（SAMSUNG）","Android","2013-08-01 19:18:32",2199,410,"电信2G（CDMA）,电信3G（CDMA2000）,双卡,双模（电信＋移动/联通2G）,移动2G/联通2G（GSM）","白色","","5.6英寸及以上","中国大陆","","屏幕大(836)
外观漂亮(610)
性价比高(529)
功能齐全(440)
系统流畅(413)
通话质量好(350)
信号稳定(321)
反应快(307)
照相不错(293)
字体大(287)","全部评价(3145)
好评(2931)
中评(143)
差评(71)
有晒单(159)"
900417,"http://item.jd.com/900417.html","三星I9082I","1","三星（SAMSUNG）","Android","2013-06-03 11:45:16",1699,406,"联通3G（WCDMA）,双卡,移动2G/联通2G（GSM）","白色","双核CPU","5.5-5.0英寸","中国大陆","购机送话费","屏幕大(1905)
外观漂亮(1671)
性价比高(1351)
功能齐全(1128)
照相不错(948)
系统流畅(908)
通话质量好(821)
反应快(732)
信号稳定(670)
字体大(669)","全部评价(10138)
好评(9404)
中评(521)
差评(213)
有晒单(229)"
875496,"http://item.jd.com/875496.html","三星I9502","1","三星（SAMSUNG）","Android","2013-04-28 19:24:29",3699,364,"联通3G（WCDMA）,双卡,移动2G/联通2G（GSM）","白色","","5.5-5.0英寸","中国大陆","1080P全高清屏,拍照神器,支持NFC","外观漂亮(878)
分辨率高(753)
屏幕大(742)
功能齐全(735)
照相不错(675)
系统流畅(654)
反应快(618)
通话质量好(409)
信号稳定(396)
性价比高(346)","全部评价(4059)
好评(3713)
中评(214)
差评(132)
有晒单(155)"
862845,"http://item.jd.com/862845.html","HTC802w","1","HTC","Android","2013-04-17 09:42:18",3299,366,"联通3G（WCDMA）,双卡,移动2G/联通2G（GSM）","其它","","4.9-4.1英寸","中国大陆","1080P全高清屏","外观漂亮(889)
音质好(676)
分辨率高(659)
系统流畅(649)
反应快(535)
屏幕大(508)
功能齐全(483)
照相不错(408)
通话质量好(364)
铃声大(353)","全部评价(4510)
好评(3986)
中评(328)
差评(196)
有晒单(207)"
1059819,"http://item.jd.com/1059819.html","酷派5951","1","酷派（Coolpad）","Android","2014-01-28 16:47:59",1290,380,"电信2G（CDMA）,电信3G（CDMA2000）,双卡,双模（电信＋移动/联通2G）","蓝色","","5.5-5.0英寸","中国大陆","","支持国产机(148)
屏幕大(133)
外观漂亮(111)
性价比高(101)
功能齐全(77)
分辨率高(74)
系统流畅(67)
通话质量好(65)
照相不错(61)
信号稳定(61)","全部评价(473)
好评(430)
中评(31)
差评(12)
有晒单(95)"
907424,"http://item.jd.com/907424.html","华为G700","1","华为（HUAWEI）","Android","2013-06-06 19:34:09",1299,348,"联通3G（WCDMA）,双卡,移动2G/联通2G（GSM）","白色","","5.5-5.0英寸","中国大陆","","支持国产机(4220)
性价比高(3955)
屏幕大(3921)
系统流畅(3145)
外观漂亮(3051)
功能齐全(2463)
反应快(2446)
分辨率高(2232)
信号稳定(1707)","全部评价(17134)
好评(16003)
中评(781)
差评(350)
有晒单(827)"
989039,"http://item.jd.com/989039.html","三星S7568I","1","三星（SAMSUNG）","Android","2013-10-17 11:50:36",599,246,"移动2G/联通2G（GSM）,移动3G（TD-SCDMA）","白色","","4.0-3.1英寸","中国大陆","","性价比高(776)
外观漂亮(691)
功能齐全(549)
通话质量好(447)
系统流畅(385)
信号稳定(376)
比较一般(327)
屏幕大(304)
音质好(280)
反应快(248)","全部评价(3845)
好评(3424)
中评(262)
差评(159)
有晒单(121)"
1039025,"http://item.jd.com/1039025.html","三星Galaxy Note 3 N9008V","1","三星（SAMSUNG）","Android","2014-01-28 14:34:07",4888,420,"移动2G/联通2G（GSM）,移动3G（TD-SCDMA）,移动4G（TD-LTE ）","黑色","","5.6英寸及以上","中国大陆","1080P全高清屏,拍照神器","反应快(30)
系统流畅(27)
屏幕大(24)
分辨率高(24)
外观漂亮(19)
功能齐全(18)
通话质量好(16)
照相不错(15)
信号稳定(14)
铃声大(10)","全部评价(118)
好评(116)
中评(2)
差评(0)
有晒单(11)"
722416,"http://item.jd.com/722416.html","三星S7562","1","三星（SAMSUNG）","Android","2013-07-29 09:57:45",799,264,"联通3G（WCDMA）,双卡,移动2G/联通2G（GSM）","白色","","4.0-3.1英寸","中国大陆","","外观漂亮(3018)
性价比高(2982)
功能齐全(2185)
照相不错(1772)
通话质量好(1732)
系统流畅(1500)
信号稳定(1407)
分辨率高(1184)
音质好(1165)
屏幕大(1026)","全部评价(29367)
好评(26823)
中评(1831)
差评(713)
有晒单(808)"
863619,"http://item.jd.com/863619.html","三星I959","1","三星（SAMSUNG）","Android","2013-04-18 11:25:19",3788,358,"电信2G（CDMA）,电信3G（CDMA2000）,双卡,双模（电信＋移动/联通2G）,移动2G/联通2G（GSM）","白色","","5.5-5.0英寸","中国大陆","1080P全高清屏,拍照神器,支持NFC","外观漂亮(1067)
分辨率高(956)
系统流畅(954)
屏幕大(896)
功能齐全(887)
照相不错(795)
反应快(773)
通话质量好(584)
信号稳定(519)
音质好(467)","全部评价(5214)
好评(4852)
中评(213)
差评(149)
有晒单(147)"
